individual,language,filename,TGT,OTH,prev_phone,next_phone,TGT_item,OTH_item,X_item,TGT_first,speaker_tgt_oth,speaker_x,correct_answer,binarized_answer,nb_stimuli,TGT_first_code,language_code,articulation,babelmulti,fishermono,fishertri,deepspeech,dpgmm,mfccs
55,english,FR2566,d,ʒ,i,i,452,1679,450,False,F02_N,F05_N,-2,-1,155,0,0,-0.2627175436255935,0.17472286807637738,0.021962735609078132,0.13131959143552485,0.1437101311324106,3.423627369683974,-0.006891130516185173
55,english,EN469,f,v,ɪ,t,3286,4450,2318,True,188,6509,-2,-1,156,1,0,0.11429069099904532,-0.09172970337102504,-0.09319730024865114,-0.01546183428363801,0.09517923405274953,-10.059886137495011,-0.189969733129004
55,english,FR1862,ɑ̃,ɛ,t,p,2287,2288,2205,False,F01_O,M01_O,3,1,157,0,0,0.12436604137756818,0.12256425018341105,0.18057259387079228,0.15775150476234978,0.004091326887411095,1.725827731335734,0.17444893960598562
55,english,EN1626,s,i,b,t,1107,2590,290,False,5189,1571,2,1,158,0,0,0.31195069462448105,0.49537894693898576,0.37040649462714864,0.4332932034508883,0.23806569518401166,20.506026959887137,0.2973002351166061
55,english,EN1882,f,h,z,ɪ,2002,2580,4209,False,3347,5189,2,1,159,0,0,-0.05718451509998301,0.12623814597025668,0.030463735324386954,0.1477459118385498,-0.06445357763565596,8.53569749205235,0.20882032300217507
55,english,EN576,v,s,æ,b,5462,3920,5514,False,2741,4926,2,1,160,0,0,-0.4476220360994124,0.25063082569804407,0.28443989022046284,0.29177127087524846,0.39690686763112076,7.5218319850567745,0.03281826753677286
55,english,FR420,f,s,i,ɛ,24,106,652,False,F02_N,F06_N,3,1,161,0,0,-0.08758741425546035,0.01423436020439417,-0.04472383352116016,-0.02896656807304021,0.1640585496890431,-1.2785005645280858,0.02027354722668162
55,english,EN869,w,f,v,ɪ,3029,1313,3027,True,8824,2741,3,1,162,1,0,0.4504417063006316,0.3406121035262248,0.4220163219237245,0.410192285765167,0.24306261195941742,9.561872842857408,0.35027158653589563
55,english,FR1854,ɔ̃,ɑ̃,p,t,2591,2726,2610,False,F01_N,F06_N,-3,-1,163,0,0,0.4303392978663223,-0.19860705131836764,-0.17138911767980858,-0.18710953396398922,-0.06300530623985479,-2.815640294237216,0.07822044621071211
55,english,EN1443,w,ð,t,ɛ,1837,4516,1219,True,3347,1571,1,1,164,1,0,0.4355210059195421,0.288053748441939,0.227463648250402,0.2241124818183835,0.09485640592801747,9.654667474015337,0.341407171378464
55,english,FR1777,y,ɛ̃,t,a,672,617,671,True,F03_O,F06_O,3,1,165,1,0,0.44783581534244116,0.43705646463758413,0.4435960249343784,0.515479437010441,0.22788067241814403,7.838536380294462,0.24496253027328352
55,english,EN1603,s,ʊ,k,k,1761,1762,1763,True,6895,4926,1,1,166,1,0,0.39506485213375875,0.12192805186119549,0.18978039544101227,0.15694529202535468,0.0431485096408557,9.337501513288593,0.28182909742484097
55,english,FR624,i,ɔ̃,s,d,783,600,41,False,F02_O,M10_N,3,1,167,0,0,0.649130599018795,0.18139000601504784,0.14532649871499081,0.1463181080300469,0.0565425258981207,2.544702553129417,0.14819990740923616
55,english,FR1435,s,z,a,ɛ,1332,301,284,True,F06_O,F02_N,1,1,168,1,0,-0.12821800036975967,0.2828249338921513,0.3460009970313039,0.33276167190590844,0.021950474907778683,5.758344771472986,0.1900776762146874
55,english,EN533,ɛ,t,s,k,1086,540,571,True,1571,5802,2,1,169,1,0,0.2228633761264348,0.4135618794548879,0.3977798179058124,0.4429181378380487,0.20030340981819406,10.368395807885896,0.31546047929821575
55,english,FR1901,ʁ,ɔ,d,k,211,1611,212,True,F01_O,F06_O,1,1,170,1,0,0.12570023059141255,-0.02415280125992092,0.06165304311466813,0.16898428939269444,0.1726502677274574,-0.8467170756335438,0.012344771529663068
55,english,EN326,ɪ,s,p,t,2595,1422,79,False,188,4926,3,1,171,0,0,0.47450130579869726,0.27483959188945284,0.4644955184139691,0.319403260214842,0.1979113770244243,13.405144911923411,0.1392591924321015
55,english,EN1772,v,ŋ,ɪ,z,3550,3549,3551,False,8824,6509,-2,-1,172,0,0,-0.13702098826197634,0.09244200904645072,0.20809818363366284,0.16523518778683277,0.304072880433132,8.043575331305243,-0.0788812989690072
55,english,FR1728,w,y,s,a,662,669,664,False,F01_O,M10_N,-1,-1,173,0,0,0.1260504250469459,0.16548868556629032,0.10421525721014319,0.2517970903554388,0.12361432467862454,4.032895509911926,0.21438784374499553
55,english,EN1159,f,b,z,ɛ,674,633,2128,True,5189,274,3,1,174,1,0,0.6885141968207914,0.25815178423769053,0.31851892567556234,0.31101303988185025,0.09855507261376706,3.7630205258487477,0.06420986493210323
55,english,FR1669,ɔ̃,u,s,s,1446,1221,1447,True,M08_N,M10_N,3,1,175,1,0,-0.1285720445327162,0.09055316494713117,0.09557036732139396,0.1415729166374758,0.1603133622542332,0.3183684809297862,0.06379366716298562
55,english,FR1093,m,v,i,a,268,299,1111,True,M10_N,F02_N,3,1,176,1,0,0.44613439050800147,0.24108614539135986,0.3154887763633343,0.37711274555566227,0.14436969810410605,4.89035980093616,0.10188177759657946
55,english,FR399,m,f,a,ɛ,264,239,265,True,M08_N,F02_N,3,1,177,1,0,0.32339927563229665,0.47137046443330366,0.31393345449185883,0.4119621239829563,0.2880913032574187,15.444578478887088,0.3287834664729882
55,english,FR522,l,i,k,a,721,720,506,False,F06_O,M10_N,3,1,178,0,0,0.7422423722435973,0.07911486084959729,-0.010264894306579286,0.03484263903748597,0.13337616425629828,0.6589370605902651,0.0839706353024473
55,english,EN1210,s,tʃ,ʌ,t,4245,3082,2891,False,4926,8193,2,1,179,0,0,0.3028715441362208,-0.08064403415839327,-0.11113801682749169,-0.1055244870961139,-0.18127953358173893,-1.1032196962848158,0.1474593244607817
55,english,FR1917,ɔ̃,ɛ̃,s,k,1565,199,184,True,M04_O,F06_O,3,1,180,1,0,-0.1054372464237226,0.20665896187257338,0.2606430073831558,0.2673843035838562,0.2042901834810269,4.645830090526829,0.015504566664016672
55,english,FR18,a,i,f,s,2537,2581,2737,False,F01_O,F02_N,-1,-1,181,0,0,0.008302115086591622,0.11757470205668652,0.12749829109187621,0.14833348561466425,0.18621001833175166,2.055993863273912,0.09589918846416945
55,english,EN920,i,oʊ,h,p,2616,2617,2618,False,3851,2294,3,1,182,0,0,0.8678139865510945,0.4329333830511387,0.38976120509728995,0.4143833088952865,0.11810584935902313,21.169516396748506,0.6477972999106831
55,english,FR1011,ɛ,l,p,i,2823,2822,2313,True,F01_N,M10_N,3,1,183,1,0,0.21042913211234432,0.06092816755552499,0.1265216768506623,0.08550622829373389,0.1507785150023917,-1.1978132670487511,-0.05923324387288065
55,english,EN1412,tʃ,l,ɪ,s,819,861,821,False,8193,3347,1,1,184,0,0,0.5339427638222061,0.43353093759345285,0.3486238598240519,0.26186705117869014,0.2672226565648404,14.97434535200083,0.054982729947260056
55,english,EN753,n,d,æ,s,2044,1977,2042,True,6509,8193,3,1,185,1,0,-0.14223524548069158,0.32070033214360477,0.18045020712292104,0.2344327781766461,0.2630456908904768,3.324161864903468,0.04865460932789578
55,english,FR102,a,ʁ,u,b,2729,2730,2960,False,F06_N,F06_O,3,1,186,0,0,0.6753816665145518,0.32024032540770564,0.1972439630323708,0.25515315919380926,0.23838624914050788,7.723681485845829,0.1636447362432863
55,english,FR2751,ɛ,u,p,s,1945,1893,1946,True,F10_O,M10_N,3,1,187,1,0,0.010605778923212905,0.2169323847281605,0.19401310814517536,0.1808910158201399,0.29019921140804256,2.8249148635571437,-0.08799503513723372
56,english,FR944,n,l,a,ɛ,270,1011,391,False,F01_O,F03_O,3,1,0,0,0,-0.012195518989894794,-0.04417449644746674,-0.038597483964782686,0.06448617956457225,-0.10324830375593008,-2.3878759108053504,0.016659987797459808
56,english,EN1533,s,ɹ,ɛ,k,5317,5316,5318,True,2294,1571,-2,-1,1,1,0,1.0255755889344345,0.4565334875693782,0.44560552172773116,0.3761949294117576,0.08670865871346323,22.932164099800644,0.4004119133870553
56,english,FR2120,e,ɔ̃,d,p,1924,1569,582,False,F06_N,M10_N,3,1,2,0,0,0.17539169187367776,0.21730699877152415,0.24179504728621837,0.30307855883677565,0.05055466524075136,7.110293531581371,0.046624847991930785
56,english,EN923,i,ʊ,ʃ,k,1452,1453,86,True,3851,2741,3,1,3,1,0,0.4177728498858446,0.09329902184402422,0.06619346509002955,0.11360345284637657,0.10490491981433225,3.185453658895593,0.15525951311238617
56,english,FR2714,b,t,i,a,232,291,230,False,M04_O,F06_N,2,1,4,0,0,0.3311037577591883,0.20297309583321738,0.19558190420544264,0.15059014707152207,0.15708418248220124,1.3993114105357485,0.0636442114192648
56,english,FR2241,o,l,b,k,2518,2519,2520,True,F06_O,F01_O,3,1,5,1,0,0.022220057395806403,0.1322058315059375,0.0245861275874254,-0.05360696400992088,-0.017167228778685817,5.868956129990806,0.3942213332529067
56,english,EN731,tʃ,ŋ,ɪ,ð,2163,2164,2105,True,8824,5802,3,1,6,1,0,0.833167392905004,0.5373949856818045,0.4821038886550777,0.5497148046637382,0.3411179158789129,23.294391488198837,0.725707033697208
56,english,EN1874,f,h,z,ɛ,674,841,2128,False,5189,274,3,1,7,0,0,0.4066931260440503,0.365222953556612,0.5284461037649097,0.42162736127823053,0.0875823644237117,2.644187090465512,-0.008347219447530807
56,english,FR2415,z,m,ɛ,ɔ,420,1109,421,True,F01_O,F03_O,2,1,8,1,0,0.5826587814821331,0.5243827893205381,0.5271103914167935,0.5438984950216801,0.11599972181766505,11.921729931863567,0.14304807125290997
56,english,FR798,m,k,a,i,900,899,640,False,M08_N,F02_N,3,1,9,0,0,0.11424698811665557,0.17612830589685136,0.2702644068373864,0.26823054015258996,0.09853913772205747,3.253436924009735,0.07487959786285947
56,english,FR2847,ɛ,ø,p,d,1943,1048,9057,True,F02_N,M10_O,2,1,10,1,0,0.4353677690020785,0.007115254741004606,-0.031897865858170116,-0.016781385857511544,0.12186138391367518,-4.946692361371266,-0.26770631460266325
56,english,EN1190,n,b,æ,s,2042,1976,2044,False,8193,6509,3,1,11,0,0,-0.04248173358947266,0.1087384316584904,0.022245234297126437,0.0719473779283506,0.12814951540778863,-3.009262652918535,-0.01969400515500208
56,english,EN128,f,tʃ,ɪ,p,3046,3045,3270,False,8193,1571,3,1,12,0,0,0.17319806119034187,0.3082804293615815,0.29661894822478635,0.3220034975029796,0.43758865612761694,9.720777686066397,0.36083259563024084
56,english,FR383,ɛ̃,e,t,a,616,2344,617,True,M04_O,F03_O,3,1,13,1,0,0.11132518843788408,0.24840481784706003,0.19318917160989324,0.31282517043415103,0.15637505075224145,6.187350258148596,0.07273844528048068
56,english,FR1622,ʒ,t,i,ɛ,222,407,1199,False,M02_O,F10_O,3,1,14,0,0,-0.03750573126775303,0.10726405015400398,0.1041911451760495,0.06632843842768554,0.22190319596829333,1.472246256104933,0.2851821693622206
56,english,EN2021,f,ð,ɪ,ɪ,2122,2114,2425,True,8824,3851,2,1,15,1,0,-0.3418082961257255,0.1493972957975116,0.2017241071977764,0.12844379265437578,0.3089651524742325,4.222392799686229,-0.07444245198301969
56,english,FR1278,o,y,s,k,526,559,1231,False,M10_N,F02_N,3,1,16,0,0,0.015535953926798352,0.07472417015623234,0.034079863501269014,0.05355791066928395,0.13774093100579643,-4.200828445596708,0.26732185219397275
56,english,EN1273,w,l,s,ɪ,788,716,789,True,8193,6509,3,1,17,1,0,0.22819116993114258,-0.02451489210597252,0.14950672247094882,0.11629362175777874,0.05825801690578725,-0.6023895512076267,0.0746074698217487
56,english,FR285,ɡ,d,ɛ,ɛ,447,446,449,True,F05_N,F03_O,-3,-1,18,1,0,0.155146373793709,0.25443446508352335,0.24250793938239074,0.2723480101818617,0.12509430531035015,3.2701265903858534,-0.008520015624800481
56,english,FR44,ø,a,d,s,148,147,149,False,M04_O,M01_O,3,1,19,0,0,-0.015178268485010527,-0.019870159762877482,0.09489474884812399,0.07999301971808648,0.13763709030892668,-2.3365797086767586,-0.03706123726334409
56,english,EN544,m,ɹ,d,ɛ,2811,5085,2037,False,3347,6509,3,1,20,0,0,0.26626555535919316,0.30339411784644116,0.4283364935724948,0.41251612827550005,0.24957283889823756,11.650786957983344,0.30637315310984536
56,english,FR1661,u,ɔ̃,k,s,1322,1445,122,True,M08_N,M01_O,3,1,21,1,0,-0.35364096192504396,0.06489077252175335,0.1471904644109303,0.04309401094835713,0.03233091829354595,1.6405772108010739,0.03209939395346373
56,english,EN936,l,k,ɛ,t,3251,3248,3753,False,5189,4926,3,1,22,0,0,0.41789031689118095,0.26630944628862147,0.2889537266150652,0.32797746176903797,0.2264908230809115,12.414409881609242,0.261055739878993
56,english,FR2567,ʒ,d,i,i,1679,452,7007,True,F02_N,F01_N,3,1,23,1,0,0.10717842214473838,-0.04943434848770423,0.08676093285160069,0.016710870998840166,-0.03924390999164662,-2.1479951978298697,0.06533231246012694
56,english,FR61,a,ɔ̃,s,d,108,181,40,True,F10_O,M10_N,3,1,24,1,0,-0.783044972657103,0.21900554160087182,0.11253121202940947,0.047286688643271346,0.14029440248564695,3.8035018552122715,-0.12554392880424248
56,english,EN274,eɪ,oʊ,s,k,173,1100,172,False,5802,2294,2,1,25,0,0,0.2926514205433426,0.24498120525947736,0.352556476181603,0.400472411698473,0.19834788340736442,13.80598760703108,0.37062444003102013
56,english,EN131,tʃ,k,æ,t,2101,3049,3037,True,1571,2294,3,1,26,1,0,0.5344957953659277,0.20663419551523599,0.32315968021766905,0.35284726667157773,0.33137405915888923,6.365379249073861,0.15540034777153522
56,english,FR2536,ʃ,f,a,a,335,698,9015,False,M01_O,F06_N,3,1,27,0,0,-0.04340295695096352,0.18912241562096532,0.3874089187443513,0.3661185277491924,0.13124366063657722,10.675798656387801,0.02863849467525692
56,english,FR363,e,ɑ̃,t,s,2941,2940,2764,True,M10_O,M08_N,3,1,28,1,0,0.6784604218417615,0.5273363342810699,0.6424928185727985,0.6021143673900942,0.10345183917136336,13.286557173428015,0.37073835029845603
56,english,EN324,s,ɪ,t,k,352,336,105,False,5802,511,3,1,29,0,0,-0.028143241848348932,0.1913400516508117,0.3479108852969375,0.20033405977779495,0.19912487813000013,9.565835534538826,0.31992673394206833
56,english,FR2291,k,d,a,ɛ,898,386,254,True,F02_O,F10_O,-2,-1,30,1,0,-0.04130919040139058,0.2208696342507961,0.4244040827382573,0.33690459009059137,0.07881840848084132,3.746048113854986,-0.1381951470775098
56,english,FR498,f,ʒ,a,ɛ,353,471,239,False,F01_O,M08_N,3,1,31,0,0,0.09496751690170735,0.3471045355559522,0.32781870060778107,0.35636140677800265,0.013121934341788766,9.607169805858803,0.068867686062284
56,english,EN217,d,v,z,ɪ,2302,2086,2296,True,5189,1571,-2,-1,32,1,0,-0.13621182206654558,0.07711424509842746,0.12248013091401799,0.0521990043483036,0.03732027843388175,-1.8188528120349599,-0.2863720586550446
56,english,EN1289,v,ŋ,ɪ,t,4450,3121,2905,True,188,4926,-3,-1,33,1,0,0.10595037216644076,0.023407601636499686,0.1313235938768756,0.10694861522917265,0.05668236588013731,0.6686606157200536,0.17333105791401882
56,english,FR104,ʁ,a,i,k,209,12,210,False,F06_O,M10_N,3,1,34,0,0,0.2643529618070813,0.32975906503869395,0.3221278774795001,0.24178333623672632,0.06896443878256553,5.780439369448484,0.25791039928377407
56,english,FR1021,ɡ,l,a,ɛ,315,1086,316,True,F06_N,M04_O,3,1,35,1,0,-0.24852965151378897,0.20845080192325843,0.10155735293411794,0.15625006679578074,0.08132965855243601,4.78487040540242,-0.061160663592961906
56,english,FR162,b,z,i,ɛ,241,302,243,False,M10_O,F04_O,3,1,36,0,0,0.1364560358187189,0.16849224209974595,0.33578811700107036,0.3353899845590104,0.07475753332705448,1.79391307270863,0.005464148420614157
56,english,EN1166,b,h,s,æ,3012,4266,3013,False,8824,188,-2,-1,37,0,0,0.41933788701355434,0.17908413316174354,0.3137064816602954,0.3217055815151179,0.033119934188026834,8.71787972978052,0.04499062110297697
56,english,EN715,b,v,d,ɛ,2083,1832,2975,True,2294,5189,-3,-1,38,1,0,0.23208431517013373,-0.04785229381400913,-0.17427418106455367,-0.0852323373505266,-0.09707858353689802,1.9338557693879785,-0.30793735785354553
56,english,FR2193,s,t,k,i,1328,1386,1330,True,F10_O,M10_N,-3,-1,39,1,0,-0.05316861132413314,0.06678715882477015,-0.05372355237936721,-0.01015750252312364,0.15111104573278822,-1.94761787073712,-0.017547901714100367
56,english,FR2376,l,z,i,ɛ,2360,1291,382,False,F02_O,M04_O,3,1,40,0,0,-0.12287112281167278,0.019740402329054607,0.1797656153080992,0.08090121264057348,0.10497740864216598,3.6597388217714695,0.05521580047400931
56,english,EN1966,ʃ,s,æ,ə,10349,10348,10351,False,4926,2294,3,1,41,0,0,0.16008773046285746,-0.004767111458299389,0.15819266206371382,0.08972807177441838,0.1792741418625357,3.219179431584748,0.11569997188100267
56,english,EN639,æ,ʌ,k,p,127,128,129,True,5802,4926,-3,-1,42,1,0,0.47072736903110174,0.09526788441094769,0.06296174841846264,0.12186804161668985,0.1758446542878181,0.3221565530090871,-0.021334664779628087
56,english,FR2059,a,s,i,t,1690,1339,1691,True,F02_N,M08_N,3,1,43,1,0,0.12354349177183588,0.47788325642580254,0.2870712795407522,0.28787988314893165,0.035285050939457774,10.867088976355783,-0.003365007121890806
56,english,FR334,s,e,t,a,1209,509,1210,False,F01_O,M04_O,3,1,44,0,0,0.002959311493835548,0.15088297619571345,0.18835612723906303,0.19454173054051027,0.028106902141376455,5.914540493486506,-0.004827571823619037
56,english,EN51,i,æ,p,s,1882,1843,1448,True,3347,6509,3,1,45,1,0,0.388582135743293,0.2628495466917753,0.31371402523239245,0.36303902773650654,0.17629911113774088,12.624654212145735,0.04924161793419557
56,english,EN478,p,t,ɪ,s,879,904,1673,False,8193,188,-3,-1,46,0,0,0.18577300782578499,-0.19812005208215777,-0.2119154638358881,-0.18893849622538872,0.12830357812710347,-6.43042240986003,-0.026139581900991804
56,english,FR2603,t,j,s,e,406,497,9025,True,F02_N,M08_N,3,1,47,1,0,0.18315064197162745,0.10568465318081871,0.10025535113309214,0.14715607317258905,0.19903849517349836,7.121085579925175,0.25895575525517983
56,english,FR1300,o,ɔ,k,p,735,1257,733,False,F05_N,M04_O,3,1,48,0,0,-0.21058706015662146,-0.05066418449560017,-0.01570183153852922,-0.09002273348968659,-0.15176085714316417,-1.8244935482149858,-0.11904736603686117
56,english,FR1387,p,y,s,i,1286,1287,737,True,M02_O,M01_O,3,1,49,1,0,0.2445472429134854,0.32156236543833194,0.38930239433653574,0.44250977526888546,-0.0009093839329588072,6.198001199626504,0.12107548748843588
56,english,EN1494,ɹ,k,ɑ,t,3272,3440,3960,False,4926,8193,3,1,50,0,0,-0.48063568711453875,0.27776177913173405,0.48447145921271756,0.46158845111637764,0.18148416435499887,5.90037806839565,-0.0011343669947889712
56,english,FR1189,n,z,i,a,1164,143,1162,True,M08_N,M10_N,3,1,51,1,0,-0.1796424869367692,0.1277704470124581,0.18911125702739462,0.17641796325245368,0.06624405358391705,7.2176964820028875,-0.02857522214512742
56,english,FR2808,ɔ,y,t,d,9050,7142,7128,False,F02_N,M07_N,2,1,52,0,0,-0.13756534491838068,0.22882834142723507,0.2379042796583345,0.2115993492868964,0.14326483111666366,0.38523855396731577,-0.019515387022933872
56,english,EN1044,v,m,ɪ,s,1018,1635,1017,False,1571,5802,3,1,53,0,0,-0.2799697439661264,-0.05085582459199478,-0.04451343666654817,-0.024101350903994345,0.16407431837111963,2.8355044343484375,0.05814474160781796
56,english,FR2031,ʒ,ʁ,a,a,1671,2539,697,True,F03_O,F01_O,3,1,54,1,0,0.28256342830291536,0.41140537710545366,0.23877891921694405,0.3307956878838081,0.19479626694702556,0.2156994939914174,0.1811811774936155
56,english,EN1745,w,d,z,ɛ,793,1021,916,True,4926,5189,1,1,55,1,0,0.1469483182249295,0.19025796937153705,0.20554625615876698,0.26135051087905203,-0.02495221392068192,10.215137982915559,0.06285609949927073
56,english,FR392,f,m,a,i,638,639,631,False,F06_N,M10_N,3,1,56,0,0,-0.10910483399857462,0.2647700555759571,0.24304756152691176,0.24809517552140636,0.021765227556675648,7.185655997899444,0.3152636972441455
56,english,EN996,l,ŋ,ɪ,z,3298,3819,3300,False,5802,6509,3,1,57,0,0,0.0944352559620889,0.6024831545044976,0.5062833518206953,0.5132955397723822,0.42799940399675956,13.363673607665781,0.3840327153710736
56,english,FR2827,ɔ,a,k,p,177,9052,9013,True,M07_O,M10_O,3,1,58,1,0,0.49668357468901875,0.15262744935916028,0.20873559910961964,0.10775474349064279,0.32798069839692645,7.560426967954589,0.5892656496286671
56,english,EN191,m,d,ɪ,s,985,984,864,True,188,8193,3,1,59,1,0,0.20427584379062275,0.3624371793477349,0.2626401850769843,0.23804689863994827,0.3266303975955097,2.9305145834023563,0.2160221217941236
56,english,FR2467,z,j,a,a,1543,2548,9002,True,F06_N,M01_O,3,1,60,1,0,0.7255026890188021,0.3622185067188601,0.3837866688817792,0.3378502704502709,0.13447387068788308,17.899142825315216,0.2503330858739651
56,english,FR636,i,ɛ,s,d,39,195,41,False,M08_N,M10_N,3,1,61,0,0,0.033720269116882196,0.12001076981229775,0.11826653235873996,0.14068536993187625,0.04304246610235685,5.31006830053099,0.10985235176540864
56,english,EN914,u,ɪ,d,s,2602,3352,301,False,1571,5802,3,1,62,0,0,0.5263193601114433,0.31918268160899266,0.3725321393208819,0.3891986926251876,0.37433497933487214,7.453626140227254,0.24678900217630345
56,english,EN689,ʌ,oʊ,s,f,1962,1963,229,True,8824,5189,3,1,63,1,0,0.20304897409622336,0.009212849851297944,-0.06230083980136686,0.04601346149608343,0.16460751749134145,2.6960166822845917,-0.01950361592873273
56,english,FR591,i,y,f,s,2920,2921,2581,True,M10_O,F01_O,3,1,64,1,0,0.13404638713527428,0.15222362266953432,0.07275508337568642,0.10577155128001542,0.10733461573228897,4.366779061716862,0.06964043465174935
56,english,EN1130,æ,t,s,k,1932,1933,171,False,3851,2294,3,1,65,0,0,0.012512668809970762,0.31928535408503667,0.431512271452032,0.3747129336312497,0.24986799365052115,10.370022525727919,0.2049923907508775
56,english,FR1945,ɛ̃,ʁ,i,d,988,2056,989,True,M02_O,F01_O,-3,-1,66,1,0,-0.661478796129908,-0.056973108798516914,-0.013082564424762633,-0.08606631423323041,0.11840325675080388,-0.5325430471816368,-0.15319951370532947
56,english,FR934,m,l,i,ɛ,74,2853,266,False,M01_O,M10_O,3,1,67,0,0,0.40189236995702926,-0.07141447047778593,-0.05384211151664453,0.002888036170972552,0.043516163818052345,4.169370058488371,0.13520121427712561
56,english,EN490,n,ɡ,ɪ,f,4325,2134,3507,False,5189,8824,3,1,68,0,0,0.017901888226861895,0.09377872970085355,0.06912573496016128,0.16322797780200043,0.24602505690894738,-1.6081789964313646,-0.1958721920610919
56,english,FR983,v,l,i,a,299,263,931,True,M10_N,F02_N,2,1,69,1,0,0.23647506813187608,0.2049911708280837,0.10924530571052904,0.0906489059281188,-0.00047115518962581593,1.5827473505418705,0.15016959927988127
56,english,FR872,y,k,s,a,670,942,669,False,F06_N,F01_O,1,1,70,0,0,0.4083092930371167,0.3880970454613534,0.3120968078911612,0.4777546478133604,0.10656454224168221,7.455414959327065,0.02630490628574078
56,english,FR573,t,i,s,a,1385,1832,1384,True,M01_O,F02_O,3,1,71,1,0,0.6654652615136578,0.27963387251313676,0.2940747155080453,0.22892083270574531,0.03746326468475902,3.127146813436296,0.14409002220600242
56,english,EN1672,w,p,v,ɛ,2687,2556,4039,False,3851,188,-1,-1,72,0,0,-0.02399951752837093,0.1051312306669634,0.15868064993648712,0.12599813696137963,0.03169428085620141,7.130519931982882,0.386230372873137
56,english,EN1038,ŋ,m,ɪ,h,3176,3754,2359,False,3851,5189,3,1,73,0,0,0.19864761580493284,0.499012371687474,0.4177223135623947,0.4881724728423863,0.5746191206776545,7.316782920992305,-0.07526668722546648
56,english,EN211,t,d,æ,s,2068,1977,2067,True,6509,8193,3,1,74,1,0,-0.22769074213072427,0.08910126989811856,-0.04583260986785437,-0.05903776532821525,0.10338616751706631,1.7824588515574984,0.01283008884286313
56,english,FR310,k,e,t,a,258,481,501,False,F02_N,M07_N,3,1,75,0,0,0.30421793830425176,0.33696366977556835,0.37044941972980816,0.38583561059126287,0.01048062675530903,7.388890957809988,0.2603324264665552
56,english,FR599,i,ø,d,s,767,571,37,True,M07_N,M10_N,2,1,76,1,0,0.01651166730866871,0.03278049308859132,-0.08429231370353518,-0.07973075986750255,0.015154799868614566,4.151171060628485,-0.11491535832609434
56,english,EN1904,s,k,ɪ,t,3592,2722,4451,False,3851,6509,3,1,77,0,0,0.8304451205699652,0.29324048238178557,0.4548611886132199,0.4266278799160125,0.08733933988185227,7.881203362610973,0.38146502663033677
56,english,FR473,y,f,s,ɛ,666,665,2347,True,F02_N,F01_N,-2,-1,78,1,0,0.20078975829591206,0.0008197568611191253,0.09753881979539747,0.13649879471637505,0.0038798754481130793,0.516344604172831,0.0409377923299406
56,english,FR900,k,ʃ,a,t,955,213,57,False,F03_O,M10_N,3,1,79,0,0,0.061446256338162364,0.7114866904424506,0.6841735897506763,0.5893912881731624,0.4492135592373573,17.437237171099696,0.29562346581098164
56,english,FR2185,t,n,a,a,1412,2143,1411,True,F01_O,F06_N,3,1,80,1,0,0.3173102655267205,0.27986103975393206,0.2866451639430239,0.3854430548110522,0.06354144883215185,3.261064379969236,0.10928819212236152
56,english,FR1930,ɔ̃,ʁ,d,k,1647,211,1592,False,F01_O,M10_N,3,1,81,0,0,-0.1776244748113272,0.2832547063488379,0.28433469931251476,0.26577546672779173,0.1854941440401311,2.3449781101794382,-0.07687961203030935
56,english,FR1487,ɡ,s,a,a,322,1358,1360,True,F02_N,M01_O,2,1,82,1,0,0.2591398706114889,0.2487853667231088,0.3789271989145587,0.45270032388233417,0.07104338225406626,9.44290390314695,0.2702087290540045
56,english,EN163,tʃ,z,ɪ,ɑ,2151,2203,2153,True,3347,5189,3,1,83,1,0,0.6994615158651423,0.6226662640367929,0.386741341538695,0.5414236171165402,0.3125781987238426,21.2261912039953,0.17709084177652878
56,english,FR185,b,ʃ,a,ɛ,282,329,228,True,F06_N,M01_O,3,1,84,1,0,0.2919795546139515,0.38665319567315254,0.38807716136290327,0.2694465145585392,0.009386438711248002,7.9412067957281955,0.21725804545284877
56,english,FR1026,l,ɲ,i,d,1092,2335,1081,False,M08_N,F02_N,3,1,85,0,0,-0.18034467275418287,0.059636399149350316,0.22411918893940158,0.17380930214091317,0.12242618880219236,3.092471810560639,-0.0516952167493
56,english,FR2383,m,n,i,ɛ,1103,905,73,True,F02_O,F02_N,-2,-1,86,1,0,0.3481757077315594,0.007188454347126116,0.11322317564126028,0.1658928096154041,0.0944581579548367,-1.982603820011808,-0.07385754686189627
56,english,EN778,eɪ,ɛ,t,k,1092,326,76,False,4926,6509,-2,-1,87,0,0,0.7626032840105101,0.18143576776384487,0.253902749654512,0.33749214580678033,0.51023140177445,14.595692772504693,0.09328232796385849
56,english,EN358,w,k,d,ʌ,3433,3652,4048,False,3347,2741,3,1,88,0,0,0.6161162361653131,0.2903778676082708,0.3207090877555436,0.2816251370482724,0.30263187581978,5.681305858771221,0.11041813655527555
56,english,EN1941,ɹ,l,z,ɪ,4225,10242,4226,True,3851,5189,2,1,89,1,0,-0.11570453640794287,-0.09982892650581443,-0.02669583680782983,-0.02533653117380641,0.04231341348306794,-1.6263472727273047,-0.055824893640112894
56,english,EN1558,i,s,t,h,4957,4958,5613,False,8193,6895,3,1,90,0,0,0.7035729840172544,0.19706266112234638,0.3269911445232669,0.2894319037472849,0.01648803944031496,4.643797460095698,0.0362530078765686
